@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
100, -40, 980, 985.901, 1267.22, Walk
90, -40, 970, 974.987, 1260, Walk
100, -50, 960, 966.488, 1259.44, Walk
100, -50, 1000, 1006.23, 1257.22, Walk
90, -50, 970, 975.449, 1216.67, Walk
80, -50, 960, 964.624, 1195.56, Walk
250, -0, 960, 992.018, 1209.44, Walk
240, -10, 960, 989.596, 1190.56, Walk
230, -0, 970, 996.895, 1181.11, Walk
240, 10, 980, 1009.01, 1178.89, Walk
250, 10, 970, 1001.75, 1168.89, Walk
420, 160, 660, 798.499, 1155.56, Walk
270, 20, 980, 1016.71, 1160.56, Walk
-330, 40, 1310, 1351.52, 1188.33, Walk
-270, 20, 1110, 1142.54, 1205, Walk
-90, 50, 930, 935.682, 1202.78, Walk
-340, -100, 870, 939.415, 1213.33, Walk
-300, -120, 830, 890.674, 1221.11, Walk
-290, -160, 890, 949.632, 1233.33, Walk
-200, -390, 1050, 1137.8, 1263.33, Walk
230, 100, 1120, 1147.74, 1282.22, Walk
280, 90, 1240, 1274.4, 1307.78, Walk
110, -70, 1000, 1008.46, 1311.67, Walk
100, -30, 970, 975.602, 1312.22, Walk
80, -50, 980, 984.53, 1306.67, Walk
120, -30, 970, 977.855, 1301.67, Walk
90, -30, 990, 994.535, 1296.67, Walk
100, -40, 980, 985.901, 1290.56, Walk
90, -40, 970, 974.987, 1283.33, Walk
100, -50, 960, 966.488, 1276.11, Walk
100, -50, 1000, 1006.23, 1269.44, Walk
90, -50, 970, 975.449, 1237.78, Walk
80, -50, 960, 964.624, 1220.56, Walk
250, -0, 960, 992.018, 1228.33, Walk
240, -10, 960, 989.596, 1222.78, Walk
230, -0, 970, 996.895, 1220, Walk
240, 10, 980, 1009.01, 1213.89, Walk
250, 10, 970, 1001.75, 1191.11, Walk
560, -60, 640, 852.526, 1180.56, Walk
350, 60, 800, 875.271, 1158.33, Walk
290, -200, 850, 920.109, 1167.22, Walk
-210, 30, 1280, 1297.46, 1190.56, Walk
-50, 100, 1160, 1165.38, 1201.67, Walk
-150, -50, 900, 913.783, 1200.56, Walk
-130, -190, 840, 870.976, 1203.33, Walk
-110, -30, 910, 917.115, 1199.44, Walk
-70, -290, 900, 948.156, 1208.33, Walk
110, -30, 1080, 1086, 1214.44, Walk
90, 110, 1210, 1218.32, 1228.89, Walk
510, -40, 980, 1105.49, 1252.22, Walk
110, -70, 1000, 1008.46, 1257.22, Walk
100, -30, 970, 975.602, 1251.11, Walk
80, -50, 980, 984.53, 1245.56, Walk
120, -30, 970, 977.855, 1241.11, Walk
90, -30, 990, 994.535, 1234.44, Walk
100, -40, 980, 985.901, 1228.33, Walk
90, -40, 970, 974.987, 1219.44, Walk
100, -50, 960, 966.488, 1213.89, Walk
100, -50, 1000, 1006.23, 1203.33, Walk
90, -50, 970, 975.449, 1180.56, Walk
80, -50, 960, 964.624, 1168.33, Walk
