@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
110, -20, 910, 916.842, 1320, Active
190, -380, 660, 784.92, 1299.44, Active
-50, -380, 850, 932.416, 1293.33, Active
220, -120, 710, 752.928, 1286.67, Active
-150, -620, 1050, 1228.58, 1309.44, Active
-310, -310, 1010, 1101.04, 1333.33, Active
10, -200, 770, 795.613, 1313.89, Active
-210, -730, 1000, 1255.79, 1351.67, Active
-190, -530, 760, 945.833, 1365.56, Active
30, -760, 810, 1111.13, 1380.56, Active
280, -290, 930, 1013.61, 1394.44, Active
160, 70, 800, 818.841, 1381.11, Active
140, -250, 1060, 1098.04, 1381.11, Active
220, -280, 910, 977.19, 1396.11, Active
170, 120, 700, 730.274, 1377.78, Active
130, -340, 940, 1008.02, 1376.67, Active
270, -310, 820, 917.279, 1376.11, Active
230, -10, 690, 727.393, 1342.78, Active
100, -120, 950, 962.756, 1350, Active
-120, -60, 1170, 1177.67, 1356.67, Active
20, -90, 1060, 1064, 1350.56, Active
50, -20, 1010, 1011.43, 1352.22, Active
490, -120, 710, 870.976, 1324.44, Active
380, -260, 790, 914.385, 1313.33, Active
390, -20, 1000, 1073.55, 1337.22, Active
330, -210, 990, 1064.47, 1314.44, Active
110, -20, 910, 916.842, 1290, Active
190, -380, 660, 784.92, 1269.44, Active
-50, -380, 850, 932.416, 1257.22, Active
220, -120, 710, 752.928, 1258.33, Active
-150, -620, 1050, 1228.58, 1278.89, Active
-310, -310, 1010, 1101.04, 1291.11, Active
10, -200, 770, 795.613, 1290.56, Active
-210, -730, 1000, 1255.79, 1320, Active
-190, -530, 760, 945.833, 1324.44, Active
30, -760, 810, 1111.13, 1361.67, Active
370, -300, 1040, 1143.9, 1391.67, Active
570, -380, 670, 958.228, 1406.67, Active
310, -310, 720, 842.971, 1416.11, Active
420, -360, 900, 1056.41, 1449.44, Active
320, -200, 930, 1003.64, 1456.67, Active
380, -360, 720, 890.169, 1458.33, Active
390, -290, 800, 936.056, 1462.22, Active
260, -250, 930, 997.497, 1457.22, Active
300, -400, 880, 1012.13, 1487.22, Active
350, -220, 840, 936.216, 1497.22, Active
390, -310, 800, 942.444, 1509.44, Active
380, -260, 790, 914.385, 1530.56, Active
390, -20, 1000, 1073.55, 1507.78, Active
330, -210, 990, 1064.47, 1502.22, Active
110, -20, 910, 916.842, 1505.56, Active
190, -380, 660, 784.92, 1466.11, Active
-50, -380, 850, 932.416, 1455, Active
220, -120, 710, 752.928, 1424.44, Active
