-0.27, 0.06, 0.93, 2.59, 0.33, 0.12, 0.970258, 2.61369, 1.16667, 30.1103, 21.5652
-0.25, 0.08, 0.9, 3.56, 4.17, 1.04, 0.937497, 5.58069, 1.16267, 27.7533, 25.8419
-0.24, 0.05, 0.93, 0.51, 0.81, 0.2, 0.961769, 0.977855, 1.17133, 25.3303, 21.5652
-0.26, 0.07, 0.93, 0.04, 0.1, 0.88, 0.968194, 0.886566, 1.17633, 23.9737, 21.5652
-0.25, 0.06, 0.93, 1.45, 0.43, 2.12, 0.964883, 2.60419, 1.16333, 22.1263, 21.5652
-0.26, 0.05, 0.96, 0.08, 0.55, 2.23, 0.995841, 2.29822, 1.15033, 20.4067, 16.2602
-0.27, 0.07, 0.92, 0.46, 0.62, 2.38, 0.961353, 2.50208, 1.14267, 18.57, 23.0739
-0.25, 0.06, 0.91, 0.89, 0.54, 1.49, 0.945621, 1.81764, 1.168, 15.6817, 24.4946
-0.25, 0.05, 0.92, 1.46, 0.06, 0.58, 0.954673, 1.57213, 1.17067, 12.8747, 23.0739
-0.28, 0.06, 0.91, 0.8, 0.73, 0.98, 0.953992, 1.46058, 1.18333, 10.938, 24.4946
-0.26, 0.06, 0.92, 1.29, 1.39, 1.4, 0.957914, 2.35716, 1.18967, 9.58767, 23.0739
-0.25, 0.03, 0.93, 0.41, 0.4, 0.4, 0.963483, 0.698642, 1.22933, 9.02433, 21.5652
-0.27, 0.06, 0.91, 0.01, 0.22, 0.54, 0.951105, 0.583181, 1.23633, 8.09667, 24.4946
-0.28, 0.06, 0.91, 1.2, 2.23, 0.47, 0.953992, 2.57562, 1.241, 7.098, 24.4946
-0.26, 0.05, 0.94, 0.08, 0.69, 0.62, 0.976576, 0.931075, 1.248, 6.01167, 19.9484
-0.27, 0.07, 0.93, 0.85, 0.25, 0.42, 0.970927, 0.98051, 1.24333, 5.18833, 21.5652
-0.25, 0.04, 0.91, 0.97, 0.24, 1.02, 0.944563, 1.4279, 1.242, 4.23033, 24.4946
-0.28, 0.07, 0.93, 0.02, 0.66, 0.56, 0.973756, 0.865794, 1.24467, 3.94533, 21.5652
-0.26, 0.05, 0.93, 0.09, 0.14, 1.83, 0.966954, 1.83755, 1.24567, 3.67733, 21.5652
-0.27, 0.05, 0.92, 0.73, 0.65, 1.58, 0.960104, 1.8579, 1.245, 3.653, 23.0739
-0.27, 0.06, 0.91, 0.64, 0.48, 2.43, 0.951105, 2.5583, 1.24367, 3.36367, 24.4946
