@relation exp_4th_11

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.23, 0.61, 0.78, -0.06, 0.67, 0.6, 1.01656, 0.901388, 1.63557, 1.91633, 38.7394
0.24, 0.62, 0.77, 0.11, 1.24, 0.65, 1.0173, 1.40435, 1.63623, 1.91933, 39.6461
0.24, 0.62, 0.78, 0.05, 0.41, 1.11, 1.02489, 1.18436, 1.63657, 1.889, 38.7394
0.23, 0.62, 0.77, 0.34, 1.79, 0.92, 1.01499, 2.0411, 1.63657, 1.93333, 39.6461
0.23, 0.62, 0.78, -0.35, 0.47, 1.18, 1.02259, 1.3175, 1.63657, 1.93867, 38.7394
0.23, 0.62, 0.77, 0.05, 0.78, 1.16, 1.01499, 1.39875, 1.63623, 1.93733, 39.6461
0.24, 0.62, 0.77, -0.05, 0.51, 0.83, 1.0173, 0.975449, 1.63657, 1.907, 39.6461
0.24, 0.61, 0.78, 0.04, 1.11, 0.53, 1.01887, 1.23069, 1.63723, 1.9, 38.7394
0.24, 0.61, 0.78, -0.31, 0.99, 0.8, 1.01887, 1.31004, 1.63757, 1.915, 38.7394
0.24, 0.61, 0.78, -0.58, 1.25, 0.76, 1.01887, 1.57369, 1.6379, 1.93233, 38.7394
0.23, 0.61, 0.77, -0.42, 1.07, 0.72, 1.00891, 1.35636, 1.63723, 1.936, 39.6461
0.24, 0.62, 0.78, 0.31, 0.92, 0.49, 1.02489, 1.08747, 1.6379, 1.934, 38.7394
0.24, 0.61, 0.78, -0.6, 1.24, 1.18, 1.01887, 1.81384, 1.63757, 1.96567, 38.7394
0.25, 0.62, 0.77, 0.34, 1.85, 0.5, 1.01971, 1.9463, 1.63757, 1.96567, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63757, 1.96567, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63757, 1.96567, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.63757, 1.96567, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.63757, 1.96567, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.63757, 1.96567, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63757, 1.96567, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63757, 1.96567, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.63757, 1.96567, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.63757, 1.96567, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.63757, 1.96567, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63757, 1.96567, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63757, 1.96567, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63757, 1.96567, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.63757, 1.96567, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63757, 1.96567, 39.6461
0.23, 0.61, 0.78, 0.24, 1.61, 0.95, 1.01656, 1.88473, 1.63633, 1.969, 38.7394
0.23, 0.61, 0.77, -0.08, 0.83, 0.61, 1.00891, 1.03315, 1.636, 1.97533, 39.6461
0.23, 0.61, 0.77, -0.09, 0.34, 0.82, 1.00891, 0.892244, 1.63533, 1.95033, 39.6461
0.23, 0.61, 0.78, 0.08, 1.9, 0.38, 1.01656, 1.93928, 1.63467, 1.97667, 38.7394
0.23, 0.62, 0.78, 0.02, 1.55, 0.76, 1.02259, 1.72641, 1.635, 1.95267, 38.7394
0.23, 0.61, 0.77, 0.78, 1.58, 0.85, 1.00891, 1.95635, 1.63433, 1.993, 39.6461
0.23, 0.62, 0.77, 0.01, 1.8, -0.13, 1.01499, 1.80472, 1.63433, 1.99133, 39.6461
0.23, 0.62, 0.78, 0.2, 1.3, 0.5, 1.02259, 1.40712, 1.63433, 2.01167, 38.7394
0.24, 0.61, 0.78, 0.07, 1.46, 0.16, 1.01887, 1.47041, 1.63433, 2.012, 38.7394
0.23, 0.62, 0.77, 0.49, 1.14, 0.52, 1.01499, 1.3454, 1.634, 2.01367, 39.6461
0.24, 0.61, 0.78, 0.53, 0.74, 0.35, 1.01887, 0.975192, 1.634, 1.98133, 38.7394
0.23, 0.61, 0.76, 1.62, 2.32, 0.46, 1.0013, 2.86678, 1.63367, 2.05433, 40.5358
0.23, 0.62, 0.78, -0.05, 1.52, 1, 1.02259, 1.82014, 1.63333, 2.08267, 38.7394
0.25, 0.62, 0.77, 0.34, 1.85, 0.5, 1.01971, 1.9463, 1.63367, 2.07167, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.634, 2.026, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63433, 2.03733, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.634, 2.09033, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.634, 2.06333, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.634, 2.078, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63333, 2.07067, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63367, 2.02733, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.63333, 2.03967, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.634, 2.02033, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.634, 2.02833, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63367, 2.00267, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63367, 2.038, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63367, 2.01, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.634, 2.07033, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63367, 2.02533, 39.6461
0.23, 0.61, 0.78, 0.34, 0.97, 0.5, 1.01656, 1.14302, 1.633, 2.04233, 38.7394
0.23, 0.61, 0.78, 0.11, 0.74, 0.89, 1.01656, 1.16267, 1.633, 2.007, 38.7394
0.23, 0.61, 0.78, -0.08, 1.13, 0.03, 1.01656, 1.13323, 1.63333, 1.99767, 38.7394
0.23, 0.62, 0.78, 0.3, -0.1, 0.32, 1.02259, 0.449889, 1.634, 1.98, 38.7394
0.24, 0.61, 0.77, 0.56, 1.66, 0.56, 1.01124, 1.83924, 1.634, 1.994, 39.6461
0.23, 0.62, 0.78, -0.11, 1.7, 1.04, 1.02259, 1.99592, 1.634, 2.01133, 38.7394
0.23, 0.61, 0.77, 0.26, 1.01, 0.99, 1.00891, 1.43798, 1.634, 1.97967, 39.6461
0.23, 0.62, 0.77, 0.62, 1.24, 0.42, 1.01499, 1.44859, 1.634, 1.991, 39.6461
0.23, 0.61, 0.77, -0.63, 1.1, 1.05, 1.00891, 1.64603, 1.63333, 2.017, 39.6461
0.23, 0.61, 0.77, 0.66, 1.72, 1.08, 1.00891, 2.13551, 1.63267, 2.076, 39.6461
0.23, 0.62, 0.78, 0.61, 1.02, 0.49, 1.02259, 1.28553, 1.633, 2.075, 38.7394
0.23, 0.61, 0.77, 0.72, 1.08, 0.13, 1.00891, 1.30449, 1.63233, 2.08533, 39.6461
0.23, 0.62, 0.78, 0.02, 0.74, 0.56, 1.02259, 0.928224, 1.63333, 1.98267, 38.7394
0.25, 0.62, 0.77, 0.34, 1.85, 0.5, 1.01971, 1.9463, 1.63367, 1.98667, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.634, 1.941, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63433, 1.95233, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.634, 2.00533, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.634, 1.97833, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.634, 1.993, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63333, 1.98567, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63367, 1.94233, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.63333, 1.95467, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.634, 1.93533, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.634, 1.94333, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63367, 1.91767, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63367, 1.953, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63367, 1.925, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.634, 1.98533, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63367, 1.94033, 39.6461
0.23, 0.62, 0.77, 0.76, 1.48, 0.91, 1.01499, 1.89634, 1.633, 2.002, 39.6461
0.23, 0.61, 0.78, 0.44, 1.69, 0.97, 1.01656, 1.99765, 1.633, 2.045, 38.7394
0.23, 0.62, 0.78, 0.59, 0.82, 0.45, 1.02259, 1.10589, 1.63333, 2.049, 38.7394
0.23, 0.61, 0.77, 0.38, 1.27, 0.48, 1.00891, 1.40986, 1.633, 2.07867, 39.6461
0.23, 0.62, 0.77, 0.65, 1.05, 0.53, 1.01499, 1.34384, 1.63267, 2.129, 39.6461
0.23, 0.62, 0.78, -0.03, 0.92, 0.79, 1.02259, 1.21301, 1.633, 2.09433, 38.7394
0.23, 0.62, 0.78, 1.04, 2.11, 0.92, 1.02259, 2.52589, 1.633, 2.135, 38.7394
0.23, 0.61, 0.77, -0.14, 1.05, 0.72, 1.00891, 1.28082, 1.633, 2.12333, 39.6461
0.22, 0.62, 0.78, 0.12, 1.33, 0.52, 1.02039, 1.43307, 1.633, 2.113, 38.7394
0.22, 0.62, 0.77, 0.55, 1.27, 0.64, 1.01277, 1.5248, 1.633, 2.10233, 39.6461
0.23, 0.62, 0.77, 0.37, 0.69, 0.44, 1.01499, 0.898109, 1.63333, 2.037, 39.6461
0.23, 0.62, 0.78, 0.73, 1.16, 0.24, 1.02259, 1.39144, 1.63333, 2.03733, 38.7394
0.23, 0.62, 0.78, 0.18, 1.63, 0.71, 1.02259, 1.78701, 1.634, 2.057, 38.7394
0.23, 0.62, 0.79, 0.43, 0.82, 0.43, 1.03024, 1.02088, 1.63433, 2.069, 37.8145
0.25, 0.62, 0.77, 0.34, 1.85, 0.5, 1.01971, 1.9463, 1.63433, 2.069, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63433, 2.069, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63433, 2.069, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.63433, 2.069, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.63433, 2.069, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.63433, 2.069, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63433, 2.069, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63433, 2.069, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.63433, 2.069, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.63433, 2.069, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.63433, 2.069, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63433, 2.069, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63433, 2.069, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63433, 2.069, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.63433, 2.069, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63433, 2.069, 39.6461
0.23, 0.62, 0.78, 0.04, 1.38, 0.87, 1.02259, 1.63184, 1.63467, 2.04033, 38.7394
0.23, 0.62, 0.78, 0.28, 1.58, 0.79, 1.02259, 1.78855, 1.635, 2.02533, 38.7394
0.23, 0.62, 0.78, 0.05, 0.77, 0.41, 1.02259, 0.873785, 1.635, 2.00433, 38.7394
0.22, 0.62, 0.78, 0.14, 1.4, 0.67, 1.02039, 1.55836, 1.63533, 2.007, 38.7394
0.22, 0.61, 0.78, -0.08, 0.01, 0.79, 1.01435, 0.794103, 1.635, 1.962, 38.7394
0.23, 0.62, 0.78, 0.6, 1.06, 0.47, 1.02259, 1.30557, 1.635, 1.975, 38.7394
0.23, 0.62, 0.78, 0.41, 2.1, 0.61, 1.02259, 2.2249, 1.635, 1.94333, 38.7394
0.23, 0.62, 0.78, 0.43, 0.38, 0.48, 1.02259, 0.748131, 1.63567, 1.92267, 38.7394
0.23, 0.62, 0.77, 0.24, 1.78, 0.77, 1.01499, 1.9542, 1.63567, 1.95, 39.6461
0.22, 0.62, 0.77, 0.37, 1.35, 0.51, 1.01277, 1.4898, 1.63567, 1.94233, 39.6461
0.23, 0.62, 0.77, 0.27, 1.83, 0.76, 1.01499, 1.99985, 1.63567, 1.98767, 39.6461
0.22, 0.62, 0.77, 0.04, 0.95, 0.63, 1.01277, 1.14061, 1.635, 1.97067, 39.6461
0.25, 0.62, 0.77, 0.34, 1.85, 0.5, 1.01971, 1.9463, 1.63533, 1.97633, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63567, 1.96433, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63633, 1.93, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.63633, 1.99433, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.636, 2.02033, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.636, 2.008, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63533, 2.01533, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.635, 1.96467, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.635, 1.93367, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.63533, 1.92667, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.636, 1.91533, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63567, 1.89767, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63533, 1.90733, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63533, 1.91467, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.63567, 1.947, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63567, 1.96233, 39.6461
0.22, 0.62, 0.77, 0.27, 0.7, 0.72, 1.01277, 1.03986, 1.63433, 1.93033, 39.6461
0.22, 0.61, 0.79, 0.1, 1.27, 0.61, 1.02206, 1.41244, 1.63367, 1.953, 37.8145
0.23, 0.62, 0.77, 0.05, -0.45, 0.51, 1.01499, 0.681982, 1.63333, 1.91033, 39.6461
0.23, 0.62, 0.78, 0.37, 0.3, 1.01, 1.02259, 1.11669, 1.63333, 1.878, 38.7394
0.22, 0.62, 0.78, 0.2, 1.15, 0.43, 1.02039, 1.24395, 1.633, 1.89633, 38.7394
0.23, 0.61, 0.77, -0.87, 1.87, 0.63, 1.00891, 2.15655, 1.63267, 1.935, 39.6461
0.22, 0.62, 0.78, 0.89, 1.44, 0.86, 1.02039, 1.89876, 1.633, 2.012, 38.7394
0.23, 0.62, 0.78, -0.42, 0.37, 0.84, 1.02259, 1.00941, 1.633, 1.99533, 38.7394
0.23, 0.61, 0.77, 0.15, 0.69, 0.61, 1.00891, 0.933113, 1.63233, 1.93967, 39.6461
0.23, 0.62, 0.77, 0.24, 0.53, 0.47, 1.01499, 0.74793, 1.632, 1.938, 39.6461
0.23, 0.62, 0.78, 0.13, 0.65, 0.79, 1.02259, 1.03126, 1.63233, 1.89733, 38.7394
0.23, 0.62, 0.77, -0.14, 0.98, 0.8, 1.01499, 1.27279, 1.63267, 1.887, 39.6461
0.23, 0.62, 0.78, 0.28, 0.25, 0.85, 1.02259, 0.929193, 1.633, 1.83767, 38.7394
0.22, 0.62, 0.78, -0.06, 1.31, 0.86, 1.02039, 1.56822, 1.63333, 1.858, 38.7394
0.22, 0.62, 0.77, 0.19, 0.75, 0.66, 1.01277, 1.01696, 1.63233, 1.82167, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63233, 1.82167, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63233, 1.82167, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.63233, 1.82167, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.63233, 1.82167, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.63233, 1.82167, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63233, 1.82167, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63233, 1.82167, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.63233, 1.82167, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.63233, 1.82167, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.63233, 1.82167, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63233, 1.82167, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63233, 1.82167, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63233, 1.82167, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.63233, 1.82167, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63233, 1.82167, 39.6461
0.23, 0.62, 0.77, 0.31, 1.11, 0.65, 1.01499, 1.32314, 1.63267, 1.83433, 39.6461
0.22, 0.62, 0.78, 0.31, 0.99, 0.58, 1.02039, 1.18853, 1.63267, 1.831, 38.7394
0.23, 0.62, 0.77, 0.47, 0.77, 0.62, 1.01499, 1.09462, 1.63267, 1.85933, 39.6461
0.23, 0.62, 0.77, 0.27, 0.93, 0.73, 1.01499, 1.21272, 1.63233, 1.86767, 39.6461
0.23, 0.62, 0.77, 0.08, 1.3, 0.63, 1.01499, 1.44682, 1.63233, 1.87533, 39.6461
0.23, 0.62, 0.77, 0.19, 1.35, 0.99, 1.01499, 1.68484, 1.63267, 1.84733, 39.6461
0.22, 0.62, 0.78, 0.34, 0.23, 0.68, 1.02039, 0.794292, 1.63267, 1.78267, 38.7394
0.23, 0.61, 0.77, -0.52, 1.04, 0.76, 1.00891, 1.3891, 1.632, 1.80567, 39.6461
0.23, 0.61, 0.78, 0.07, 1.53, 1.09, 1.01656, 1.87987, 1.63233, 1.847, 38.7394
0.23, 0.62, 0.77, -0.05, 0.66, 0.69, 1.01499, 0.956138, 1.63233, 1.85233, 39.6461
0.22, 0.61, 0.77, 0.1, 1.19, 0.81, 1.00668, 1.44298, 1.63133, 1.87, 39.6461
0.23, 0.61, 0.78, 0.03, 0.44, 0.57, 1.01656, 0.720694, 1.63133, 1.84067, 38.7394
0.23, 0.62, 0.77, -0.04, 1.42, 0.81, 1.01499, 1.63527, 1.631, 1.87033, 39.6461
0.22, 0.62, 0.77, 0.19, 0.75, 0.66, 1.01277, 1.01696, 1.63067, 1.84933, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.632, 1.84, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63233, 1.85133, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.632, 1.90433, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.632, 1.87733, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.632, 1.892, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63133, 1.88467, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.63167, 1.84133, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.63133, 1.85367, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.632, 1.83433, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.632, 1.84233, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63167, 1.81667, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63167, 1.852, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63167, 1.824, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.632, 1.88433, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63167, 1.83933, 39.6461
0.23, 0.62, 0.77, 0.13, 1.07, 0.56, 1.01499, 1.21466, 1.631, 1.85467, 39.6461
0.23, 0.61, 0.77, 0.29, 1.51, 0.85, 1.00891, 1.7569, 1.63067, 1.874, 39.6461
0.22, 0.62, 0.77, 0.4, 1.24, 0.8, 1.01277, 1.52892, 1.63033, 1.89267, 39.6461
0.23, 0.61, 0.77, 0.08, 0.3, 0.76, 1.00891, 0.820975, 1.63, 1.86867, 39.6461
0.23, 0.62, 0.78, -0.03, 1.48, 0.96, 1.02259, 1.76434, 1.63033, 1.88667, 38.7394
0.23, 0.62, 0.77, -0.31, 0.85, 0.47, 1.01499, 1.01956, 1.63033, 1.874, 39.6461
0.23, 0.62, 0.78, -0.29, 1.34, 1.32, 1.02259, 1.90318, 1.63067, 1.888, 38.7394
0.22, 0.61, 0.78, 0.39, 0.64, 0.53, 1.01435, 0.917932, 1.63033, 1.89833, 38.7394
0.23, 0.61, 0.76, -0.11, 0.34, 0.56, 1.0013, 0.664304, 1.63, 1.85467, 40.5358
0.23, 0.61, 0.79, -1.1, 1.82, 0.89, 1.02426, 2.30532, 1.63033, 1.892, 37.8145
0.22, 0.61, 0.78, 0.52, 1.11, 0.75, 1.01435, 1.43701, 1.63, 1.92467, 38.7394
0.22, 0.61, 0.77, -0.01, 1.56, 0.47, 1.00668, 1.62929, 1.63, 1.92267, 39.6461
0.23, 0.61, 0.77, 0.05, 1.72, 0.75, 1.00891, 1.87707, 1.62967, 1.972, 39.6461
0.26, 0.62, 0.77, 0.23, 0.5, 0.59, 1.0222, 0.806846, 1.63067, 1.94033, 39.6461
0.26, 0.62, 0.78, 0.5, 0.64, 0.52, 1.02976, 0.964365, 1.63233, 1.94233, 38.7394
0.26, 0.62, 0.77, 0.51, 2.08, 0.66, 1.0222, 2.241, 1.63233, 2.00667, 39.6461
0.26, 0.62, 0.77, 0.37, 1.59, 0.48, 1.0222, 1.70159, 1.632, 2.03267, 39.6461
0.26, 0.62, 0.77, 0.51, 2.11, 0.26, 1.0222, 2.18628, 1.632, 2.02033, 39.6461
0.25, 0.61, 0.77, 0.41, 1.45, 0.8, 1.01366, 1.70605, 1.63133, 2.02767, 39.6461
0.26, 0.61, 0.77, 0.53, 0.67, 0.16, 1.01617, 0.869138, 1.631, 1.977, 39.6461
0.25, 0.62, 0.76, 0.28, 1.09, 0.36, 1.01218, 1.18157, 1.631, 1.946, 40.5358
0.26, 0.62, 0.77, 0.18, 0.79, 0.18, 1.0222, 0.83, 1.63133, 1.939, 39.6461
0.26, 0.61, 0.78, -0.43, -0.82, 0.14, 1.02377, 0.936429, 1.632, 1.92767, 38.7394
0.25, 0.62, 0.77, -0.01, 0.24, -0.37, 1.01971, 0.441135, 1.63167, 1.91, 39.6461
0.26, 0.62, 0.76, -0.52, 0.74, -0.42, 1.01469, 0.997196, 1.63133, 1.91967, 40.5358
0.26, 0.61, 0.77, -0.18, 0.11, -0.55, 1.01617, 0.589067, 1.63133, 1.927, 39.6461
0.26, 0.62, 0.77, -0.65, 1.4, 0.6, 1.0222, 1.65605, 1.63167, 1.95933, 39.6461
0.25, 0.62, 0.77, -0.18, -0.4, -0.72, 1.01971, 0.84309, 1.63167, 1.97467, 39.6461
0.22, 0.62, 0.78, -0.14, 1.37, 1.14, 1.02039, 1.78776, 1.63067, 1.97467, 38.7394
0.22, 0.62, 0.78, 0.29, 0.57, 0.68, 1.02039, 0.933488, 1.63, 1.98267, 38.7394
0.23, 0.61, 0.78, 0.15, 0.42, 0.49, 1.01656, 0.662571, 1.63, 1.95933, 38.7394
0.22, 0.61, 0.78, 0.43, 1.3, 0.27, 1.01435, 1.39564, 1.63, 1.93767, 38.7394
0.23, 0.62, 0.78, -0.08, 1.56, 0.51, 1.02259, 1.6432, 1.63067, 1.928, 38.7394
