@relation .\arff\sample07.arff

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
-1, -0.5, 2, 201.77, -50.22, -11.2, 2.29129, 208.227, 1.571, 233.195, 0
-0.42, 0.33, 1.44, -9.09, -250, -32.61, 1.53587, 252.282, 1.59, 238.488, 63.8961
0.26, 0.17, -0.4, 13.8, -177.09, 28.85, 0.506458, 179.955, 1.603, 237.247, 66.4218
0.8, 0.02, 0.57, 27.92, -47.42, 12.6, 0.982497, 56.453, 1.57667, 232.408, 55.2498
1.03, 0.26, 1.43, -75.58, 92.68, 3.41, 1.7814, 119.639, 1.56, 234.021, 64.5324
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.56, 234.021, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.56, 234.021, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.56, 234.021, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.56, 234.021, 81.9522
-0.13, -0.08, -0.07, -21.49, 249.99, -0.39, 0.167929, 250.912, 1.54367, 238.525, 85.986
-1.25, 0.08, 2, -48.13, 87.49, -98.93, 2.35985, 140.564, 1.542, 235.036, 0
-0.27, 0.33, 0.68, -36.51, -250, 17.06, 0.802621, 253.227, 1.52833, 240.03, 47.1564
0.28, 0.1, -0.25, -15.08, -138.29, 63.87, 0.388458, 153.072, 1.53467, 239.216, 75.5225
1.07, -0.62, 2, 213.42, -250, -24.57, 2.35145, 329.624, 1.591, 247.348, 0
0.76, 0.08, 1.52, -83.41, 121.93, 20.68, 1.70129, 149.17, 1.549, 248.908, 58.6677
0.1, 0.15, -0.07, -52.43, 249.99, -8.45, 0.193391, 255.569, 1.54733, 249.842, 85.986
-0.28, -0.23, 1.49, -5.86, 249.99, 27.5, 1.53343, 251.566, 1.58567, 253.484, 60.6594
-0.88, 0.15, 2, -33.16, -105.64, -82.27, 2.19018, 137.941, 1.60567, 253.645, 0
0.08, 0.35, -0.06, -3.35, -250, 1.5, 0.364005, 250.027, 1.57733, 257.314, 86.5602
0.61, 0.19, -0.5, -12.09, -101.73, 58.12, 0.811295, 117.784, 1.60367, 253.733, 60
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.60367, 253.733, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.60367, 253.733, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.60367, 253.733, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.60367, 253.733, 81.9522
0.68, 0.16, 0.43, -83.04, 170.29, -8.85, 0.820305, 189.665, 1.54667, 253.262, 64.5324
-0.1, 0.11, -0.24, -50.25, 249.99, 2.2, 0.282312, 255, 1.54067, 254.259, 76.1135
-0.75, -0.54, 2, 161.8, 48.5, 27.45, 2.2032, 171.129, 1.61067, 257.826, 0
-0.69, 0.27, 2, -23.54, -250, -76.15, 2.13284, 262.398, 1.617, 263.667, 0
0.14, 0.29, -0.3, -5.92, -230.19, 32.03, 0.440114, 232.483, 1.61633, 263.09, 72.5424
0.72, 0.08, -0.42, -14.2, -44.91, 45.53, 0.837377, 65.5098, 1.644, 256.488, 65.1654
1.46, 0.5, 0.2, -19.75, 70.53, 22.87, 1.55615, 76.7306, 1.59933, 251.487, 78.463
0.67, 0.15, 0.35, -73.92, 135.67, 0.33, 0.770649, 154.501, 1.56533, 248.761, 69.5127
-0, 0.07, -0.23, -48.25, 249.99, 10.15, 0.240416, 254.806, 1.54767, 251.716, 76.7029
-0.6, -0.74, 1.64, 176.17, 100.7, 0.96, 1.89663, 202.922, 1.60067, 258.045, 50.2082
-0.56, 0.11, 1.33, -7.91, -250, -17.45, 1.44727, 250.733, 1.57667, 261.502, 70.7312
0.2, 0.23, 0.55, -10.38, -34.33, 13.81, 0.628808, 38.4319, 1.60233, 256.947, 56.633
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.51833, 253.042, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.55067, 256.695, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.59833, 251.254, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.6, 254.39, 81.9522
1.04, -0.23, 1.88, 110.08, -168.76, -2.89, 2.16076, 201.509, 1.594, 255.963, 28.3576
0.96, 0.21, 1.59, -77.94, 123.79, 58.42, 1.86917, 157.517, 1.64333, 254.515, 53.843
0.27, 0.27, 0.12, -51.44, 229.03, -3.36, 0.40025, 234.76, 1.64433, 256.735, 83.1079
-0.15, -0.15, 0.07, -40.95, 249.99, 30.21, 0.223383, 255.117, 1.53367, 251.174, 85.986
-1.32, -0.09, 2, -39.09, 107.9, -83.69, 2.39802, 142.037, 1.56867, 251.329, 0
-0.23, 0.27, 0.39, -20.05, -250, 20.25, 0.527162, 251.619, 1.58767, 250.643, 67.0455
0.33, 0.12, -0.22, 4.75, -166.69, 59.15, 0.414367, 176.937, 1.54333, 248.885, 77.291
1.33, -0.17, 1.99, 232.25, -250, -57.09, 2.39956, 345.976, 1.55867, 259.494, 8.10961
0.91, 0.01, 0.95, -77.88, 59.94, 61.05, 1.31556, 115.694, 1.60467, 257.628, 18.1949
0.29, 0.09, -0.17, -58.43, 249.99, 7.51, 0.347994, 256.837, 1.57967, 262.427, 80.2122
-0.17, -0.29, 0.96, -23.66, 249.99, 12.37, 1.01715, 251.412, 1.62, 265.456, 16.2602
0.2, 0.23, 0.55, -10.38, -34.33, 13.81, 0.628808, 38.4319, 1.56167, 256.997, 56.633
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.51, 256.744, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.59, 254.956, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.60633, 252.975, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.60233, 255.091, 81.9522
-0.01, 0.26, 0.17, 17.07, -250, 31.82, 0.310805, 252.594, 1.50733, 257.129, 80.2122
0.62, 0.07, -0.29, 5.66, -179.09, 25.95, 0.688041, 181.049, 1.44133, 252.496, 73.142
1.39, 0.8, 1.2, 110.31, -44.54, -15.71, 2.00302, 119.995, 1.53, 249.244, 78.463
0.7, 0.17, 0.49, -87.3, 120.88, 3.64, 0.871206, 149.153, 1.53467, 252.816, 60.6594
-0.02, 0.11, -0.26, -56.53, 249.99, -4.81, 0.283019, 256.347, 1.47567, 259.422, 74.9299
-0.27, -0.44, 2, 25.29, 146.46, -3.64, 2.06555, 148.672, 1.527, 258.271, 0
-0.91, 0.25, 2, -63.43, -170.12, -85.43, 2.21147, 200.655, 1.62233, 258.624, 0
0.08, 0.18, -0.08, 0.25, -237.3, 27.65, 0.212603, 238.906, 1.53433, 258.203, 85.4114
0.6, 0.1, -0.41, 2.85, -124.79, 27.88, 0.733553, 127.898, 1.50467, 254.209, 65.7952
1.29, 0.72, 1.01, 90.76, -90.93, -28.24, 1.78958, 131.541, 1.57267, 259.256, 89.427
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.57267, 259.256, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.57267, 259.256, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.57267, 259.256, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.57267, 259.256, 81.9522
0.23, 0.05, -0.23, -62.81, 236.61, -11.68, 0.32909, 245.083, 1.48467, 260.235, 76.7029
-0.53, -0.7, 1.82, 195.81, 199.41, -11.07, 2.02072, 279.693, 1.49433, 265.106, 34.9152
-0.64, 0.3, 1.71, -16.85, -250, -73.31, 1.85032, 261.071, 1.56067, 266.984, 44.7651
0.17, 0.25, -0.5, -11.51, -178.75, 15.57, 0.584294, 179.796, 1.579, 263.14, 60
1.08, -0.12, 1.49, -21.95, -34.31, 21.69, 1.84415, 46.1458, 1.555, 258.049, 60.6594
1.14, 0.46, 0.96, -78.48, 101.21, -6.07, 1.55974, 128.216, 1.61067, 254.564, 16.2602
0.49, -0.02, 0.49, -71.97, 121.64, -21.13, 0.693253, 142.907, 1.62167, 254.036, 60.6594
0.2, -0.53, 1.68, 24.5, 230.04, -88.92, 1.77294, 247.842, 1.58567, 247.506, 47.1564
-0.88, 0.46, 1.7, -64.45, -3.94, -110.7, 1.96876, 128.155, 1.62467, 246.847, 45.573
-0.09, 0.18, -0.02, -83.22, -132.4, 11.92, 0.202237, 156.836, 1.616, 243.901, 88.854
0.99, -0.6, 1.64, 246.69, -250, -54.69, 2.00741, 355.453, 1.67633, 252.746, 50.2082
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.65067, 257.3, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.73467, 261.205, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.70233, 257.553, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.65467, 262.993, 81.9522
-0.22, 0.22, 0.03, 59.01, 249.99, -57.97, 0.31257, 263.321, 1.65933, 263.028, 88.2809
-1.07, 0.88, 1.75, -5.37, -161.19, 6.43, 2.23199, 161.408, 1.768, 258.831, 41.4096
0.59, 0.19, 0.01, -80.86, -101.59, 10.74, 0.619919, 130.285, 1.76167, 258.247, 89.427
0.09, -0.04, -0.06, -87.23, 75.09, 18.91, 0.115326, 116.641, 1.655, 258.603, 86.5602
0.34, -0.18, 1.06, -31.54, -39.38, 47.68, 1.12765, 69.4186, 1.66233, 255.496, 86.5602
0.62, 1.56, 1.43, 89.47, -235.44, 51.4, 2.2052, 257.058, 1.76967, 257.662, 64.5324
0.44, 0.34, 0.46, -88.01, 146.28, 72.61, 0.721665, 185.515, 1.72067, 262.045, 62.6129
-0.04, 0, -0.18, -81.53, 249.99, 42.61, 0.184391, 266.379, 1.62267, 263.884, 79.6302
-0.61, -0.63, 2, 159.69, 8.03, 14.61, 2.1838, 160.558, 1.71933, 261.121, 0
-0.76, 0.24, 1.87, -27.41, -216.93, -41.43, 2.03276, 222.545, 1.778, 265.463, 29.5414
0.2, 0.2, -0.06, 12.57, -199.72, 47.45, 0.289137, 205.664, 1.69267, 267.123, 86.5602
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.69267, 267.123, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.69267, 267.123, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.69267, 267.123, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.69267, 267.123, 81.9522
-0.55, -0.88, 2, 218.86, 101.96, -2.904, 2.2532, 241.462, 1.79, 267.544, 0
0.94, 0.01, 0.24, 44.3, -158.31, 5.02, 0.970206, 164.468, 1.728, 260.922, 76.1135
1.1, 0.93, 0.82, -0.14, 86.43, 48.33, 1.6575, 99.025, 1.73467, 254.08, 34.9152
0.47, 0.2, 0.32, -98.79, 159.39, 48.37, 0.602744, 193.66, 1.737, 257.437, 71.3371
-0.05, 0.06, -0.24, -74.44, 249.99, 43, 0.252389, 264.358, 1.659, 267.087, 76.1135
-0.66, -0.7, 2, 173.55, 54.92, 34.61, 2.21937, 185.293, 1.68567, 269.664, 0
-0.82, 0.27, 1.67, -29.1, -250, -28.67, 1.87995, 253.316, 1.74433, 272.765, 47.9329
0.17, 0.28, -0.21, -14.03, -250, 38.81, 0.389102, 253.383, 1.686, 271.411, 77.8776
1.15, -0.1, 1.17, 50.61, -128.71, 6.14, 1.64359, 138.439, 1.66533, 271.623, 80.2122
0.95, 0.4, 1.16, -21.13, 119.29, 48.42, 1.55181, 130.465, 1.73933, 270.333, 80.7931
0.43, 0.21, 0.16, -80.2, 198.72, 12.18, 0.504579, 214.639, 1.65833, 261.657, 80.7931
-0.1, 0.04, -0.05, -43.41, 249.99, 21.51, 0.118743, 254.641, 1.65767, 265.649, 87.134
-0.67, -0.51, 0.97, 107.22, 155.82, -53.73, 1.28448, 196.629, 1.63833, 265.798, 14.0699
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.58667, 265.546, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.66667, 263.758, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.70967, 258.283, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.59733, 264.715, 81.9522
0.26, 0.31, -0.4, -14.83, -126.5, 36.25, 0.568946, 132.424, 1.60333, 264.194, 66.4218
0.94, -0.12, 2, 67.83, -86.09, 4.47, 2.21314, 109.692, 1.699, 263.433, 0
0.86, 0.33, 1.73, -39.24, 93.99, 51.57, 1.95995, 114.164, 1.74367, 265.64, 43.1136
0.57, 0.26, 0.54, -122.25, 126.35, 12.02, 0.827103, 176.221, 1.669, 261.783, 57.3164
0.1, -0.01, 0.02, -60.04, 249.99, -4.8, 0.10247, 257.144, 1.632, 262.048, 88.854
-0.28, -0.68, 0.87, 135.8, 200.06, -42.63, 1.13917, 245.526, 1.68567, 262.193, 29.5414
-0.53, 0.13, 1.28, -1.59, -201.03, -40.25, 1.39147, 205.026, 1.64233, 264.211, 73.7398
0.08, 0.24, -0.12, 10.16, -159.4, 89.13, 0.28, 182.909, 1.56133, 263.308, 83.1079
1.03, -0.18, 1.63, 85.99, -207.73, -17.04, 1.93654, 225.469, 1.64067, 265.009, 50.9499
0.88, 0.64, 1.51, -48.79, 144.56, 48.52, 1.86121, 160.101, 1.73467, 266.566, 59.3362
0.43, 0.2, 0.36, -113.64, 134.82, -53.73, 0.595399, 184.33, 1.67667, 266.229, 68.8998
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.625, 265.977, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.705, 264.189, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.64933, 260.156, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.62067, 265.433, 81.9522
-0.55, -0.88, 2, 218.86, 101.96, 27.8, 2.2532, 243.04, 1.64, 272.557, 0
0.05, -0.04, -0.22, -73.87, 249.99, 23.87, 0.229129, 261.766, 1.61733, 273.929, 77.291
-0.33, -0.79, 1.05, 228.62, 103.68, 13.66, 1.35481, 251.403, 1.678, 273.214, 87.134
-0.73, 0.36, 1.59, -16.62, -250, -61.49, 1.78623, 257.987, 1.65533, 275.381, 53.843
0.14, 0.32, -0.15, -5.77, -187.8, 51.45, 0.380132, 194.806, 1.58367, 273.29, 81.3731
0.61, 0.02, 0.01, -17.17, -54.06, 28.14, 0.61041, 63.3179, 1.583, 266.507, 89.427
1.06, 0.76, 0.57, 42.11, -64.26, -21.16, 1.42341, 79.6891, 1.582, 264.576, 55.2498
0.75, 0.07, 0.77, -101.16, 29.69, 52.41, 1.07717, 117.736, 1.55133, 264.39, 39.6461
0.27, 0.03, 0.08, -79.64, 163.64, 5.46, 0.283196, 182.072, 1.53733, 262.978, 85.4114
0, -0.43, 1.78, 40.8, 160.19, -4.29, 1.8312, 165.36, 1.60467, 259.324, 38.7394
-1.2, -0.04, 2, 16.22, 82.63, -140.05, 2.33272, 163.416, 1.641, 256.728, 0
-0.19, 0.51, 0.38, -12.66, -250, -15.26, 0.663777, 250.785, 1.67, 259.487, 67.6663
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.586, 255.582, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.61833, 259.235, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.666, 253.794, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.64467, 260.073, 81.9522
1.16, -0.45, 0.93, 249.99, -147.95, -55.6, 1.55338, 295.763, 1.62733, 269.911, 21.5652
0.72, 0.17, 1.46, -83.12, 69.97, 50.29, 1.63673, 119.724, 1.60833, 270.531, 62.6129
0.3, 0.19, 0.51, -101.03, 109.37, -0.75, 0.62145, 148.894, 1.596, 268.882, 59.3362
0.18, -0.21, 0.5, -52.6, 180.5, -12.09, 0.571402, 188.396, 1.62133, 266.56, 60
-0.37, -0.51, 1.11, 125.13, 188.5, -61.78, 1.27636, 234.535, 1.62667, 266.458, 83.6847
-0.2, 0.49, 1.14, -37.61, -218.46, -58.75, 1.25686, 229.327, 1.623, 268.856, 81.9522
0.1, 0.27, -0.07, -52.56, -61.39, 74.57, 0.296311, 109.963, 1.623, 266.517, 85.986
0.91, -0.31, 1.94, 39.76, -199.88, 15.05, 2.16513, 204.351, 1.63367, 264.648, 19.9484
0.96, 0.77, 0.81, 19.69, 113.82, 16.22, 1.4733, 116.644, 1.61733, 261.577, 35.9041
0.69, 0.05, 0.93, -98.14, 81.95, 67.58, 1.15909, 144.618, 1.64, 259.759, 21.5652
0.15, 0.09, 0.14, -68.41, 176.12, 3.87, 0.224054, 188.979, 1.64567, 261.534, 81.9522
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.56167, 257.629, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.594, 261.282, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.64167, 255.841, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.53833, 256.419, 81.9522
-0.17, 0.11, 1.9, -10.15, -167.62, -101.09, 1.91076, 196.007, 1.60067, 254.123, 25.8419
0.18, 0.38, 0.24, -40.9, -121.19, 9.45, 0.484149, 128.254, 1.555, 248.309, 76.1135
0.6, 0.05, 0.44, -22.25, -112.75, 68.55, 0.745721, 133.816, 1.502, 244.157, 63.8961
1.28, 0.08, 0.54, 187.26, 54.73, -31.95, 1.39155, 197.693, 1.545, 245.121, 57.3164
0.69, 0.06, 1.15, -73.71, 98.31, 42.05, 1.34246, 129.87, 1.587, 248.944, 81.3731
0.04, 0.27, 0.31, -51.9, 184.48, -16.81, 0.413038, 192.377, 1.528, 253.133, 71.9408
0.07, -0.09, 0.54, -12.47, 206.7, -22.12, 0.551906, 208.254, 1.49833, 255.067, 57.3164
-0.75, 0.11, 2, 15.91, 40.06, -88.76, 2.13883, 98.6725, 1.581, 251.6, 0
-0.13, 0.51, 0.42, -32.85, -209.45, -7.07, 0.67335, 212.128, 1.54267, 253.07, 65.1654
0.25, 0.15, -0.22, -18.24, -59.21, 60.07, 0.36524, 86.2956, 1.45533, 249.691, 77.291
0.77, -0.25, 2, 144.38, -117.71, 3.28, 2.15764, 186.312, 1.52, 249.272, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.52, 249.272, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.52, 249.272, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.52, 249.272, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.52, 249.272, 81.9522
0.2, 0.15, 0.54, -85.24, 150.4, 49.36, 0.595063, 179.784, 1.465, 243.654, 57.3164
0.08, -0.11, -0.05, -60.71, 245.01, 17.87, 0.144914, 253.051, 1.39467, 247.661, 87.134
-0.51, -0.62, 1.32, 249.99, 11.07, -38.42, 1.54496, 253.167, 1.443, 250.606, 71.3371
-0.51, 0.45, 0.87, -43.05, -230.98, -78.48, 1.10431, 247.718, 1.47433, 254.183, 29.5414
0.09, 0.19, -0.14, -18.73, -134.69, 53.19, 0.252587, 146.018, 1.422, 248.556, 81.9522
0.99, -0.49, 2, 154.41, -250, -18.59, 2.28478, 294.428, 1.477, 252.162, 0
0.46, 0.2, 1.58, -30.93, 69.92, 111.42, 1.65771, 135.129, 1.537, 252.954, 54.5495
0.37, 0.19, 0.09, -47.79, 173.23, -1.65, 0.425558, 179.709, 1.45333, 251.887, 84.8364
0.02, -0.09, 0.93, 22.57, 248.84, -3.32, 0.934559, 249.884, 1.40333, 256.053, 21.5652
-0.59, 0.24, 2, -38.55, 77.57, -117, 2.09898, 145.575, 1.442, 255.568, 0
-0.17, 0.43, 0.04, -75.917, 0.71, 3.28, 0.464112, 75.9911, 1.45067, 249.952, 87.7076
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.45067, 249.952, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.45067, 249.952, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.45067, 249.952, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.45067, 249.952, 81.9522
0.23, 0.05, -0.04, -57.53, -58.96, 47.93, 0.238747, 95.3062, 1.38867, 246.137, 87.7076
0.85, -0.63, 0.91, 249.99, -147.67, -26.1, 1.39553, 291.518, 1.44167, 254.545, 24.4946
0.74, 0.2, 1.16, -126.92, 42.07, 140.69, 1.3904, 194.093, 1.47533, 258.082, 80.7931
0.21, 0.04, -0.18, -68.94, 205.95, 10.55, 0.279464, 217.438, 1.42633, 258.466, 79.6302
-0.19, -0.66, 1.96, 216.76, 149.75, -46.01, 2.07685, 267.445, 1.45667, 265.081, 16.2602
-0.64, 0.35, 1.6, -65.86, -183.94, -147.03, 1.75844, 244.518, 1.52233, 269.869, 53.1301
-0.09, 0.2, 0.01, -78.93, -95.94, 38.63, 0.219545, 130.103, 1.509, 268.942, 89.427
0.89, -0.83, 2, 218.72, -235.51, 8.14, 2.34115, 321.512, 1.53767, 279.53, 0
1.21, 0.82, -0.06, -48.42, -41.38, 89.54, 1.46291, 109.883, 1.572, 277.196, 86.5602
0.52, 0.12, 0.27, -79.64, 151.86, 17.85, 0.59808, 172.402, 1.58167, 280.924, 74.3357
-0, -0.14, 0.6, -13.84, 249.99, -7.26, 0.616117, 250.478, 1.50567, 281.114, 53.1301
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.50567, 281.114, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.50567, 281.114, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.50567, 281.114, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.50567, 281.114, 81.9522
-0.29, 0.44, 0.32, -39.84, -173.02, -21.65, 0.616523, 178.863, 1.511, 279.431, 71.3371
0.32, 0.08, -0.16, -16.51, -111.85, 63.66, 0.366606, 129.752, 1.52167, 275.046, 80.7931
1.05, 0.04, 1.28, 249.99, -250, -0.91, 1.65605, 353.547, 1.519, 281.76, 73.7398
0.73, 0.03, 0.92, -102.68, 47.39, 71.77, 1.17482, 133.94, 1.514, 277.404, 23.0739
0.13, 0.04, -0.19, -72.97, 246.12, 22.28, 0.233666, 257.674, 1.512, 281.896, 79.0472
-0.2, -0.61, 1.49, 160.89, 135.99, -2.78, 1.62241, 210.681, 1.47267, 277.785, 60.6594
-0.51, 0.22, 1.42, -62.29, -137.77, -128.33, 1.52476, 198.316, 1.46967, 281.655, 65.1654
-0.1, 0.19, -0.05, -63.66, -173.16, 12.61, 0.220454, 184.922, 1.45933, 282.547, 87.134
1.02, -0.68, 1.08, 197.32, -250, -14.31, 1.63377, 318.81, 1.51733, 288.777, 85.4114
1.18, 0.3, 0.73, -38.65, 80.06, 69.92, 1.41961, 113.103, 1.49667, 287.294, 43.1136
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.48233, 291.136, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.56633, 295.041, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.534, 291.388, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.48633, 296.829, 81.9522
0.06, -0.08, 0.36, -82.95, 249.99, 2.99, 0.373631, 263.41, 1.492, 295.828, 68.8998
-0.29, -0.63, 1.02, 207.38, 226.19, -35.19, 1.23345, 308.88, 1.546, 305.973, 88.854
-0.39, 0.2, 1.75, -55.85, -184.86, -119.58, 1.80405, 227.138, 1.54433, 303.857, 41.4096
0.09, 0.44, 0.34, -43.51, -148.53, 9.27, 0.563294, 155.049, 1.50333, 300.245, 70.1231
0.46, 0.05, 0.06, -22.69, -143.1, 48.79, 0.466583, 152.882, 1.508, 297.883, 86.5602
1.31, 0.03, 0.41, 203.35, -110.36, -30.52, 1.37299, 233.371, 1.47267, 295.607, 65.7952
0.39, 0.01, 1.35, -110.08, 111.42, 151.76, 1.40524, 218.09, 1.44467, 294.821, 69.5127
0.08, 0.07, 0.09, -34.65, 185.69, 37.38, 0.139284, 192.558, 1.44267, 296.295, 84.8364
0.03, -0.24, 1.12, 38.35, 147.37, -17.35, 1.14582, 153.263, 1.365, 287.652, 83.1079
-0.6, 0, 2, 0.97, 102.65, -104.09, 2.08806, 146.194, 1.382, 288.597, 0
-0.29, 0.54, 0.35, -53.73, -187.12, -27.51, 0.705833, 196.615, 1.391, 289.231, 69.5127
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.37333, 286.7, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.45733, 290.605, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.425, 286.952, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.37733, 292.393, 81.9522
1.06, -0.6, 1.56, 245.74, -168.65, -33.46, 1.97919, 299.918, 1.47367, 295.123, 55.9442
0.63, 0.05, 1.49, -85.78, 57.66, 109.15, 1.61849, 150.322, 1.511, 295.726, 60.6594
0.4, 0.08, 0.24, -59.82, 113.18, 12.13, 0.473286, 128.59, 1.51633, 295.496, 76.1135
0.18, -0.16, 0.94, -6.07, 196.62, -29.67, 0.970361, 198.939, 1.48, 286.545, 19.9484
-0.62, -0.54, 1.6, 94.3, 212.33, -82.26, 1.79889, 246.461, 1.516, 292.113, 53.1301
-0.29, 0.18, 1, -32.17, -156.07, -85.5, 1.05665, 180.84, 1.553, 289.859, 0
0.13, 0.3, 0.07, 11.16, -199.46, 83.5, 0.334365, 216.52, 1.493, 289.674, 85.986
1.05, -0.19, 1.55, 78.59, -150.48, 10.97, 1.88178, 170.12, 1.51433, 286.729, 56.633
0.98, 0.44, 1.29, -23.9, 103.32, -3.47, 1.67872, 106.105, 1.59333, 282.771, 73.142
0.47, 0.14, 0.65, -103.89, 114.72, 32.87, 0.814248, 158.222, 1.54267, 275.766, 49.4584
0.14, 0.02, -0.08, -56.86, 163.6, -6.22, 0.162481, 173.311, 1.477, 277.034, 85.4114
