@relation exp_4th_05

@attribute 	ax	numeric
@attribute 	ay	numeric
@attribute 	az	numeric
@attribute 	gx	numeric
@attribute 	gy	numeric
@attribute 	gz	numeric
@attribute 	SMVAcc	numeric
@attribute 	SMVGyro	numeric
@attribute 	SMA30Acc	numeric
@attribute 	SMA30Gyro	numeric
@attribute 	Angle	numeric


@data
0.32, 0.19, -0.11, -56.21, -119.73, 36.45, 0.388072, 137.199, 1.814, 350.039, 83.6847
0.78, -0.89, 2, 249.99, -250, -67.54, 2.3239, 359.94, 1.915, 356.698, 0
0.88, 0.3, 0.71, -148.61, 149.64, -29.49, 1.16983, 212.948, 1.85333, 353.707, 44.7651
0.17, -0.19, -0.15, -67.42, 249.99, -24.7, 0.295804, 260.097, 1.86333, 358.605, 81.3731
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.79367, 360.455, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.85967, 367.613, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.85567, 361.92, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.82167, 355.872, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.86167, 353.562, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.73567, 348.871, 81.9522
-0.74, 0.43, 0.27, -98.41, -85.91, -47.28, 0.897441, 138.926, 1.70733, 346.885, 74.3357
0.1, 0.08, 0.08, -60.91, -105.82, 64.63, 0.150997, 138.148, 1.68733, 346.073, 85.4114
0.24, -0.64, 2, 249.99, -250, 5.07, 2.11358, 353.583, 1.68767, 345.801, 0
0.95, 0.03, 1.38, -106.06, 119.16, 10.22, 1.67565, 159.851, 1.744, 343.078, 67.6663
0.23, -0.1, -0.45, -15.96, 249.99, -5.96, 0.51517, 250.57, 1.65167, 337.203, 63.2563
-0.49, -0.6, 2, 219.78, 200.36, -19.11, 2.14478, 298.014, 1.681, 344.845, 0
-1.06, 0.76, 1.12, -121.33, -137.77, -93.84, 1.71919, 206.173, 1.761, 344.448, 83.1079
0.02, 0.1, -0.11, -45.45, -119.09, 41.92, 0.15, 134.184, 1.66867, 340.954, 83.6847
1, -0.82, 2, 235.39, -250, 28.5, 2.38168, 344.559, 1.77467, 345.824, 0
1, 0.3, 1.21, -172.26, 130.76, 25.78, 1.59816, 217.799, 1.73367, 342.869, 77.8776
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.748, 348.623, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.78167, 352.129, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.73, 351.876, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.81, 350.088, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.84567, 347.208, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.78167, 339.443, 81.9522
-0.39, -0.72, 2, 127.83, 133.45, 4.23, 2.16113, 184.844, 1.802, 334.78, 0
-0.94, 0.49, 1.12, -85.51, -173.85, -70.64, 1.54211, 206.218, 1.86833, 333.029, 83.1079
0.15, 0.11, -0.17, -18.78, -179.5, 53.88, 0.251992, 188.351, 1.76767, 322.182, 80.2122
0.98, -0.53, 2, 205.2, -189.93, 39.44, 2.28939, 282.376, 1.84733, 325.715, 0
0.85, 0.33, 1.33, -155.33, 57.36, 27.98, 1.61254, 167.93, 1.91033, 326.658, 70.7312
0.28, -0.03, -0.4, -77.42, 241.7, 23.32, 0.489183, 254.866, 1.81167, 319.155, 66.4218
-0.43, -0.86, 2, 142.63, 205.99, 3.18, 2.21912, 250.57, 1.85833, 319.957, 0
-1.12, 0.38, 1.62, -63.8, -246.54, -124.79, 2.00579, 283.593, 1.94533, 323.058, 51.6839
0.15, 0.18, -0.18, -30.69, -240.44, 50.74, 0.295466, 247.645, 1.941, 321.527, 79.6302
1.68, -0.73, 2, 239.2, -217.89, -3.49, 2.71207, 323.581, 1.96333, 322.964, 0
0.92, 0.21, 1.16, -175.61, 138.04, 3.01, 1.49536, 223.39, 2.03267, 327.015, 80.7931
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.963, 328.864, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 2.029, 336.022, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 2.025, 330.329, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 2.068, 333.019, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 2.118, 332.065, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 2.033, 327.427, 81.9522
-0.15, -0.66, 2, 20.31, 222.43, -39.15, 2.11142, 226.76, 2.048, 328.976, 0
-1.16, 0.53, 1.09, -150.28, -86.6, -110, 1.67768, 205.387, 2.11467, 331.475, 84.8364
-0.02, 0.07, -0.01, -80.19, -95.45, 54.63, 0.0734847, 136.109, 2.015, 324.509, 89.427
0.85, -0.89, 2, 192.49, -250, 24.83, 2.34832, 316.495, 2.04167, 328.321, 0
0.95, 0.29, 0.75, -151.31, 67.94, -23.91, 1.24463, 167.578, 2.10033, 329.545, 41.4096
0.26, 0, -0.32, -48.19, 193.24, 37.02, 0.412311, 202.57, 1.99233, 321.697, 71.3371
-0.12, -0.76, 2, 100.62, 185.61, 5.39, 2.1429, 211.198, 2.00467, 320.457, 0
-1.23, 0.42, 1.62, -56.8, -148.28, -99.14, 2.07694, 187.195, 2.09233, 318.339, 51.6839
-0.01, 0.13, -0.14, 8.89, -161.04, 100.86, 0.191311, 190.225, 1.977, 313.449, 81.9522
1.01, -0.15, 1.68, 90.34, -244.23, 42.57, 1.96596, 263.859, 2.06467, 319.516, 47.1564
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.995, 321.365, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 2.061, 328.523, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 2.057, 322.83, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 2.04433, 324.39, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 2.018, 320.147, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 2.01467, 323.94, 81.9522
0.37, -0.18, -0.28, -64.33, 192.48, 15.61, 0.497695, 203.545, 1.92533, 318.535, 73.7398
-0.34, -0.77, 2, 116.33, 249.99, 23.12, 2.16991, 276.699, 1.94533, 323.494, 0
-0.9, 0.14, 2, 13.16, -223.06, -122.02, 2.19764, 254.593, 2.023, 324.021, 0
0.02, 0.22, -0.34, -22.07, -212.77, 64.77, 0.405463, 223.502, 1.93267, 322.281, 70.1231
0.93, 0.07, -0.73, -31.95, -13.61, 49.26, 1.18436, 60.2709, 1.88633, 310.937, 43.1136
1.14, 0.42, 1.5, 68.79, -99.64, -50.77, 1.93028, 131.293, 1.97133, 307.515, 60
0.33, 0.09, 0.52, -111.31, 151.62, -12.81, 0.622415, 188.528, 1.85567, 301.354, 58.6677
0.07, -0.12, -0.09, -100.31, 215.61, 7.05, 0.165529, 237.906, 1.78867, 301.564, 84.8364
-0.37, -0.52, 2, 249.99, 171.59, -34.65, 2.09936, 305.186, 1.86367, 304.512, 0
-0.65, 0.24, 1.26, -40.04, -156.57, -38.64, 1.43795, 166.164, 1.81067, 298.438, 74.9299
0.09, 0.18, -0.21, -33.33, -119.64, 106.83, 0.290861, 163.821, 1.81967, 300.593, 77.8776
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.75, 302.443, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.816, 309.601, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.812, 303.908, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.80933, 304.921, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.77533, 300.116, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.783, 304.639, 81.9522
0.42, -0.13, 1.84, -77.08, 49.13, 49.65, 1.8918, 104.02, 1.738, 294.923, 32.8599
0.61, 0.19, 0.07, -84.06, 139.22, 9.26, 0.642729, 162.893, 1.70067, 294.569, 85.986
0.07, 0.03, -0.07, -48.41, 242.87, 24.75, 0.103441, 248.881, 1.687, 295.822, 85.986
-0.42, -0.8, 0.76, 86.25, 241.86, -59.05, 1.18068, 263.481, 1.657, 299.007, 40.5358
-0.59, 0.09, 1.35, -12.22, -196.55, -45.75, 1.47604, 202.174, 1.61567, 297.35, 69.5127
0.11, 0.23, 0.02, -55.16, -134.63, 76.86, 0.255734, 164.546, 1.61833, 297.212, 88.854
0.96, -0.29, 1.44, 164.99, -189.67, -15.29, 1.75479, 251.854, 1.61333, 296.972, 63.8961
0.17, -0.14, 1.46, 15.22, 157.46, 80.55, 1.47652, 177.521, 1.651, 293.154, 62.6129
0.09, 0.38, 0.58, -114.91, 63, 87.72, 0.699214, 157.696, 1.56133, 288.093, 54.5495
-0.31, 0.02, -0.22, -114.38, 249.99, 202, 0.380657, 341.148, 1.57267, 300.467, 77.291
-0.65, -0.9, 2, 95.7, -78.8, 148.03, 2.28747, 193.082, 1.6, 300.808, 0
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.56267, 306.309, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.67633, 308.027, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.65567, 305.451, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.643, 302.88, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.60033, 297.696, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.592, 299.907, 81.9522
0.53, 0.65, 0.11, -128.07, -250, 83.87, 0.845872, 293.149, 1.57733, 312.145, 83.6847
2, -0.82, 0.57, 179.82, -50.12, -223.58, 2.23546, 291.265, 1.58833, 319.955, 55.2498
1.05, -0.17, -0.14, -19.66, 32.68, -119.26, 1.07285, 125.21, 1.60233, 316.484, 81.9522
-0.12, 0.11, -0.1, -117.41, 249.99, -33.05, 0.19105, 278.159, 1.604, 319.067, 84.2608
-1.16, -0.23, 2, 163.92, 207.02, 0.1, 2.32347, 264.059, 1.62067, 316.227, 0
-0.78, -0.04, 1.88, -30.54, -231.72, -222.69, 2.03578, 322.828, 1.639, 324.55, 28.3576
0.05, 0.14, -0.12, -57.5, -250, -101.12, 0.19105, 275.738, 1.63333, 329.511, 83.1079
1.85, -0.56, 0.94, 210.75, -103, -148.38, 2.14935, 277.563, 1.72367, 332.656, 19.9484
1.82, -0.05, 0.46, -20.39, 153.05, -17.4, 1.8779, 155.38, 1.67667, 325.102, 62.6129
0.4, -0.01, 0.02, -183.19, 249.99, -50.67, 0.400625, 314.04, 1.684, 334.725, 88.854
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.61433, 336.574, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.68033, 343.732, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.67633, 338.039, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.68767, 342.587, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.71733, 341.594, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.72267, 343.257, 81.9522
-0.6, -0.9, 1.39, 127.62, 38.75, -20.26, 1.76128, 134.903, 1.753, 336.573, 67.0455
-0.75, -0.43, 1.21, -9.94, -250, -201.19, 1.48711, 321.055, 1.765, 343.46, 77.8776
0.6, 0.08, 0.69, -6.71, -250, -151.13, 0.917878, 292.208, 1.79867, 348.166, 46.3699
2, 0.03, -0.47, -226.44, -55.76, -250, 2.0547, 341.883, 1.79233, 353.575, 61.9657
1.65, -0.34, 0.01, -80.06, 179.33, -58.87, 1.6847, 205.023, 1.8, 355.742, 89.427
0.88, -0.63, 0.44, -86.68, 249.99, -91.61, 1.16829, 280.001, 1.83, 361.164, 63.8961
0.24, 0.03, 0.24, -143.58, 226.66, -129.61, 0.340735, 297.974, 1.82867, 358.947, 76.1135
-0.33, -0.48, 0.74, -89.04, 249.99, -193.04, 0.941754, 328.158, 1.762, 365.931, 42.2686
-0.07, -0.96, 1.29, 188.87, 34.76, -250, 1.60953, 315.246, 1.818, 369.46, 73.142
0.39, 0.32, 0.25, 80.71, -143, -245.48, 0.563028, 295.336, 1.72533, 371.184, 75.5225
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.73967, 376.938, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.77333, 380.444, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.72167, 380.191, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.80167, 378.403, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.81733, 369.763, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.71533, 366.843, 81.9522
0.66, -0.21, 1.02, -13.8, -13.84, -154.75, 1.23292, 155.979, 1.733, 367.203, 88.854
0.64, 0.14, 0.79, 40, 0.56, -115.68, 1.0263, 122.402, 1.77433, 359.063, 37.8145
0.8, 0.1, 0.68, -76.11, 62.36, -15.45, 1.0547, 99.6002, 1.714, 351.825, 47.1564
0.4, -0, 0.85, -76.91, 65.14, -72.38, 0.939415, 124.086, 1.66567, 342.808, 31.7883
0.25, -0.11, 0.59, -67.59, 33.49, -147.93, 0.650154, 166.052, 1.687, 337.488, 53.843
-0.17, -0.28, 0.94, 29.4, 102.43, -140.3, 0.99544, 176.183, 1.62167, 331.154, 19.9484
-0.08, -0.48, 1.49, 180.18, 5.16, -180.23, 1.56745, 254.901, 1.61233, 336.979, 60.6594
-0.02, 0.64, 0.79, 0.38, -125.74, -85.9, 1.01691, 152.281, 1.64633, 327.918, 37.8145
0.45, 0.54, 0.4, -58.5, -94.38, 18, 0.808764, 112.489, 1.67133, 321.354, 66.4218
0.59, 0.08, 0.84, -8.46, -52.44, -55.47, 1.02961, 76.8013, 1.597, 311.318, 32.8599
0.7, 0.27, 0.99, 65.39, -36.54, -21.87, 1.24218, 78.0341, 1.65533, 308.939, 8.10961
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.58567, 310.789, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.65167, 317.947, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.64767, 312.254, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.64233, 316.443, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.62133, 307.829, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.58667, 306.433, 81.9522
0.36, 0.39, 0.77, -66.83, 12.38, -55.92, 0.935201, 88.0145, 1.554, 293.197, 39.6461
0.03, 0.26, 0.43, -77.47, 55.57, -78.51, 0.503389, 123.505, 1.51133, 289.64, 64.5324
-0.21, -0.15, 1.16, 85.7, 129.91, -69.31, 1.18836, 170.367, 1.497, 284.861, 80.7931
-0.04, 0.14, 1.81, 76.38, -194.32, -42.27, 1.81585, 213.028, 1.54633, 278.632, 35.9041
0.53, 0.49, 0.47, -36.41, -57.43, -26.88, 0.861336, 73.1193, 1.54433, 264.92, 61.9657
0.07, 0.26, 0.03, -76.81, 8.12, 42.52, 0.270924, 88.1684, 1.479, 253.381, 88.2809
0.72, -0.32, 1.56, 178.88, 18.5, 40.34, 1.74768, 184.303, 1.53367, 245.665, 55.9442
0.73, -0.02, 0.72, -8.96, 113.12, 29.34, 1.02552, 117.206, 1.56133, 238.453, 43.9455
-0.02, 0.39, 0.84, -89.49, 31.3, -16.46, 0.926337, 96.2241, 1.47833, 229.113, 32.8599
0.34, 0.11, 0.89, -95.18, -0.99, 20.37, 0.959062, 97.3404, 1.516, 226.492, 27.1268
-0.13, -0.39, 0.76, -3.68, 80.63, 11.75, 0.86406, 81.5647, 1.46767, 219.284, 40.5358
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.43033, 224.786, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.544, 226.504, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.488, 226.929, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.52667, 232.131, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.53267, 233.758, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.502, 238.808, 81.9522
0.15, -0.26, 1.3, 58.06, -171.39, 20.75, 1.3342, 182.143, 1.52733, 238.848, 72.5424
0.4, 0.17, 0.7, -95.32, -23.12, 137.14, 0.823954, 168.606, 1.52333, 238.296, 45.573
0.44, -0.28, 0.76, -217.99, 28.95, 165.31, 0.921737, 275.109, 1.50433, 239.852, 40.5358
0.31, -0.54, 0.36, -216.08, 96.62, 113.41, 0.719236, 262.465, 1.49633, 246.989, 68.8998
-0.9, -0.97, 1.22, -17.38, 249.99, 138.28, 1.79981, 286.214, 1.553, 254.814, 77.291
-1.51, -1.76, 0.7, 23.03, 108.92, 249.99, 2.42233, 273.658, 1.635, 263.667, 45.573
0.17, -0.33, 0.39, 136.96, -188, 249.99, 0.538424, 341.463, 1.59933, 278.705, 67.0455
0, 0.6, 1.14, 175.59, -250, 215.29, 1.28825, 373.74, 1.636, 287.808, 81.9522
0.04, 0.44, 1.11, 3.06, 213.73, 249.99, 1.1947, 328.915, 1.56433, 289.452, 83.6847
-0.67, 0.42, 0.63, -70.31, 34.88, 249.99, 1.01104, 262.021, 1.61467, 294.786, 50.9499
-0.26, 0.19, 0.5, -208.91, -70.63, 249.99, 0.594727, 333.357, 1.55533, 302.027, 60
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.518, 307.529, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.63167, 309.247, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.588, 311.247, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.655, 314.606, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.663, 311.866, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.60767, 313.632, 81.9522
-0.41, -0.46, 0.43, -120.28, 7.68, 163.52, 0.751399, 203.138, 1.60133, 319.324, 64.5324
0.31, -0.93, 1.48, 117.88, -250, 73.3, 1.77522, 285.952, 1.68, 329.781, 61.3146
1.43, 0.27, 1.96, 249.99, -204.51, 27.96, 2.44119, 324.193, 1.71533, 337.939, 16.2602
0.11, 0.55, 0.45, -92.55, 249.99, 212.2, 0.719097, 340.719, 1.70333, 351.383, 63.2563
-0.26, -0.27, 2, 61.49, 217.15, 32.09, 2.03482, 227.958, 1.746, 357.166, 0
-0.54, -0.09, 1.47, -35.49, -244.63, 0.95, 1.56863, 247.193, 1.77133, 362.65, 61.9657
0.05, 0.03, -0.17, -26.76, -81.97, 41.76, 0.179722, 95.8075, 1.737, 364.465, 80.2122
1.13, -0.86, 2, 249.99, -155.69, 55.23, 2.45286, 299.641, 1.84867, 367.569, 0
1.14, 0.36, 0.76, -139.92, 186.35, 111.35, 1.41662, 258.269, 1.79933, 368.241, 40.5358
0.09, 0.12, -0.36, -68.58, 249.99, 74.54, 0.39, 269.73, 1.81133, 374.839, 68.8998
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.74167, 376.689, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.80767, 383.847, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.80367, 378.154, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.83767, 380.224, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.854, 378.462, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.81567, 376.918, 81.9522
-1.18, 0.4, 1.26, -71.32, -75.98, -98.03, 1.772, 143.071, 1.87, 370.892, 74.9299
-0.09, -0.02, -0.14, -39.67, -141.2, 41.89, 0.167631, 152.532, 1.77533, 364.796, 81.9522
0.44, -0.64, 2, 249.99, -250, 61.01, 2.14551, 358.772, 1.74567, 370.765, 0
0.84, 0.39, 0.83, -189.11, 51.77, 79.67, 1.24362, 211.637, 1.78467, 362.285, 33.9013
0.27, -0.18, -0.4, -110.08, 245.07, 49.32, 0.515073, 273.147, 1.755, 354.404, 66.4218
-0.13, -0.86, 0.64, 249.99, 249.99, -74.93, 1.07986, 361.392, 1.75633, 358.009, 50.2082
-1.27, 0.5, 0.54, -89.25, -65.5, -75.92, 1.46782, 134.237, 1.776, 353.858, 57.3164
0.05, 0.01, 0.02, -51.42, -158.58, 78.56, 0.0547723, 184.291, 1.747, 345.826, 88.854
0.75, -0.87, 1.47, 249.99, -250, -30.04, 1.86556, 354.82, 1.82867, 351.234, 61.9657
0.73, 0.25, 0.57, -134.28, 62.46, 24.12, 0.959323, 150.047, 1.75567, 344.681, 55.2498
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.77, 350.435, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.80367, 353.941, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.752, 353.688, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.832, 351.9, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.84733, 348.942, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.76767, 346.434, 81.9522
-0.55, -0.88, 2, 218.86, 101.96, -2.998, 2.2532, 241.463, 1.76, 341.146, 0
-0.19, -0.83, 0.24, 249.99, 249.88, -100, 0.884647, 367.335, 1.765, 342.65, 76.1135
-1.14, 0.63, 0.4, -28.1, -205.53, -91.34, 1.36253, 226.661, 1.753, 343.125, 66.4218
0.22, 0.04, -0.12, -30.43, -211.38, 67.8, 0.253772, 224.063, 1.69567, 344.076, 83.1079
1.59, 0.41, 0.17, 200.19, -108.61, -157.39, 1.65079, 276.846, 1.75967, 354.599, 80.2122
1.3, 0, 0.3, -92.09, 0.18, -33.79, 1.33417, 98.0937, 1.68, 343.438, 72.5424
0.2, -0.25, -0.33, -81.66, 249.99, -37.83, 0.459783, 265.696, 1.63067, 341.166, 70.7312
-0.32, -0.7, 0.67, 240.31, 249.99, -75.94, 1.02044, 354.98, 1.668, 346.937, 47.9329
-0.58, 0.52, 0.34, -63.32, -250, -188.93, 0.849941, 319.694, 1.69467, 351.42, 70.1231
0.32, 0.07, -0.23, -100.62, -250, -39.96, 0.40025, 272.436, 1.59067, 350.523, 76.7029
1.49, 0.41, 1.97, 191.44, -250, -168.19, 2.50382, 356.983, 1.71267, 364.339, 14.0699
1.5, -0.26, 0.02, -77.55, 169.78, -104.93, 1.5225, 214.125, 1.681, 365.671, 88.854
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.64367, 371.173, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.75733, 372.891, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.66967, 371.218, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.75233, 374.203, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.70833, 362.26, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.65067, 363.773, 81.9522
-0.77, -0.63, 1.53, 210.67, 219.04, -102.89, 1.82502, 320.853, 1.72, 368.044, 57.9945
-0.31, 0.71, 1.3, -65.77, -250, -98.91, 1.51334, 276.783, 1.743, 362.703, 72.5424
0.28, 0.07, -0.37, -77.04, -213.29, -72.96, 0.469255, 238.225, 1.69, 367.124, 68.2844
1.5, -1.1, 2, 216.69, -86.73, -154.79, 2.7313, 280.065, 1.84067, 372.779, 0
1.47, 0.64, -0.6, -39.64, -11.15, -45.3, 1.71187, 61.2188, 1.828, 358.314, 53.1301
0.63, 0.12, 0.17, -162.98, 215.48, -90, 0.663476, 284.77, 1.807, 366.568, 80.2122
-0.27, -0.17, 0.47, -95.66, 249.99, -49.12, 0.568067, 272.137, 1.816, 367.467, 61.9657
-0.12, -0.93, -0.74, 166.7, 249.99, -140.91, 1.19453, 331.873, 1.751, 372.138, 42.2686
-0.25, 0.51, 1.38, -62.5, -250, -103.1, 1.49231, 277.553, 1.81533, 379.487, 67.6663
0.08, 0.12, -0.11, -84.33, -108.31, 21.93, 0.181384, 139.009, 1.73467, 376.229, 83.6847
-0.05, -0.24, -0.35, -113.69, 249.99, 4.1, 0.427317, 274.658, 1.69733, 381.731, 69.5127
-1.35, -0.39, 2, 249.99, -151.95, -15.53, 2.4443, 292.959, 1.811, 383.448, 0
-0.05, 0.11, 0.05, -172.43, -17.31, -5.41, 0.130767, 173.381, 1.70367, 379.159, 87.134
0.57, -0.16, 2, 37.65, -250, 24.65, 2.08579, 254.018, 1.75267, 369.574, 0
1.39, 0.26, 0.11, -100.36, 92.62, 9.75, 1.41838, 136.915, 1.739, 365.499, 83.6847
0.18, -0.01, -0.14, -97.79, 249.99, 18.16, 0.228254, 269.05, 1.73733, 367.377, 81.9522
0.98, 0.89, 0.76, 69.18, -203.03, -74.23, 1.52647, 226.974, 1.75267, 363.385, 40.5358
0.49, -0.01, 0.75, -140.56, 119.18, 36.71, 0.895935, 187.906, 1.741, 369.065, 41.4096
-0.07, -0.1, 0.56, -154.53, 200.78, 24.51, 0.573149, 254.544, 1.73933, 369.409, 55.9442
-0.22, -0.63, 0.7, 164.06, 107.44, 5.36, 0.967109, 196.183, 1.73467, 359.763, 45.573
-0.9, -0.35, 1.73, 86.64, -86.43, -114.73, 1.98126, 167.749, 1.786, 352.615, 43.1136
0.04, 0.31, 0.89, -12.28, -226.5, 27.52, 0.943292, 228.496, 1.80667, 348.472, 27.1268
0.18, 0.28, 0.14, -85.66, -129.69, 116.66, 0.361109, 194.337, 1.69767, 339.218, 81.9522
