@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
260, 610, 780, 1023.77, 1638.33, Lie
250, 620, 770, 1019.71, 1638.89, Lie
260, 620, 760, 1014.69, 1639.44, Lie
260, 610, 770, 1016.17, 1640, Lie
260, 620, 770, 1022.2, 1641.11, Lie
250, 620, 770, 1019.71, 1641.67, Lie
250, 610, 780, 1021.27, 1642.78, Lie
240, 610, 770, 1011.24, 1642.78, Lie
240, 610, 780, 1018.87, 1642.22, Lie
240, 620, 780, 1024.89, 1641.67, Lie
240, 610, 780, 1018.87, 1640, Lie
240, 610, 770, 1011.24, 1638.33, Lie
240, 610, 780, 1018.87, 1637.22, Lie
230, 620, 760, 1007.42, 1635, Lie
240, 620, 770, 1017.3, 1635, Lie
230, 610, 780, 1016.56, 1633.89, Lie
240, 610, 780, 1018.87, 1633.89, Lie
240, 610, 770, 1011.24, 1632.22, Lie
230, 610, 770, 1008.91, 1630, Lie
240, 620, 770, 1017.3, 1629.44, Lie
250, 620, 770, 1019.71, 1629.44, Lie
260, 620, 770, 1022.2, 1630, Lie
260, 620, 780, 1029.76, 1630.56, Lie
260, 620, 770, 1022.2, 1631.11, Lie
260, 620, 770, 1022.2, 1631.67, Lie
260, 620, 770, 1022.2, 1633.33, Lie
250, 610, 770, 1013.66, 1633.33, Lie
260, 610, 770, 1016.17, 1633.33, Lie
250, 620, 760, 1012.18, 1633.33, Lie
260, 620, 770, 1022.2, 1635, Lie
260, 610, 780, 1023.77, 1636.11, Lie
250, 620, 770, 1019.71, 1637.78, Lie
260, 620, 760, 1014.69, 1638.33, Lie
260, 610, 770, 1016.17, 1639.44, Lie
260, 620, 770, 1022.2, 1640.56, Lie
250, 620, 770, 1019.71, 1641.67, Lie
240, 610, 790, 1026.55, 1643.33, Lie
240, 610, 770, 1011.24, 1642.78, Lie
230, 620, 780, 1022.59, 1642.22, Lie
240, 620, 770, 1017.3, 1641.11, Lie
240, 610, 780, 1018.87, 1639.44, Lie
240, 620, 770, 1017.3, 1638.33, Lie
240, 620, 780, 1024.89, 1637.78, Lie
230, 620, 770, 1014.99, 1636.11, Lie
230, 610, 780, 1016.56, 1635.56, Lie
230, 620, 780, 1022.59, 1635, Lie
230, 620, 780, 1022.59, 1635, Lie
240, 620, 770, 1017.3, 1633.89, Lie
240, 620, 770, 1017.3, 1632.78, Lie
