@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
-222.656, -591.797, -460.938, 782.472, 855.36, Walk
-113.281, -447.266, -205.078, 504.912, 865.668, Walk
-44.9219, 46.875, -365.234, 370.96, 850.586, Walk
-162.109, -175.781, -345.703, 420.344, 844.401, Walk
-134.766, -507.813, -554.688, 764.011, 857.639, Walk
-160.156, -228.516, -316.406, 421.88, 855.252, Walk
-115.234, -238.281, -376.953, 460.598, 865.451, Walk
-197.266, -162.109, -408.203, 481.48, 856.445, Walk
-128.906, -382.813, -371.094, 548.519, 853.624, Walk
-205.078, -160.156, -486.328, 551.563, 855.36, Walk
-173.828, -328.125, -380.859, 531.917, 849.609, Walk
-234.375, -259.766, -417.969, 545.076, 857.639, Walk
-283.203, -412.109, -400.391, 640.586, 865.451, Walk
-246.094, -238.281, -341.797, 483.906, 855.035, Walk
-289.063, -255.859, -261.719, 466.388, 858.724, Walk
-339.844, -99.6094, -244.141, 430.14, 844.618, Walk
-447.266, -277.344, -316.406, 614.068, 865.343, Walk
-394.531, -208.984, -267.578, 520.507, 857.53, Walk
-378.906, -183.594, -337.891, 539.858, 836.697, Walk
-361.328, -193.359, -259.766, 485.205, 839.41, Walk
-373.047, -312.5, -183.594, 520.122, 862.305, Walk
-359.375, -207.031, -199.219, 460.109, 866.862, Walk
-281.25, -164.063, -175.781, 370.023, 834.852, Walk
-416.016, -130.859, -121.094, 452.611, 832.791, Walk
-349.609, -279.297, -193.359, 487.464, 837.891, Walk
-359.375, -189.453, -369.141, 548.915, 846.246, Walk
-333.984, -357.422, -271.484, 559.464, 850.694, Walk
-388.672, -263.672, -378.906, 603.456, 860.677, Walk
-210.938, -175.781, -242.188, 366.126, 846.571, Walk
-308.594, -246.094, -322.266, 509.556, 844.618, Walk
-285.156, -160.156, -160.156, 364.162, 817.383, Walk
-388.672, -214.844, -347.656, 563.993, 824.327, Walk
-384.766, -177.734, -353.516, 551.912, 830.404, Walk
-335.938, -212.891, -244.141, 466.67, 836.48, Walk
-318.359, -189.453, -306.641, 480.909, 823.893, Walk
-306.641, -181.641, -281.25, 454.008, 818.251, Walk
-283.203, -181.641, -339.844, 478.217, 812.934, Walk
-324.219, -197.266, -367.188, 528.07, 817.057, Walk
-306.641, -304.688, -431.641, 610.882, 826.714, Walk
-296.875, -480.469, -142.578, 582.506, 835.286, Walk
-343.75, -97.6563, -128.906, 379.892, 832.465, Walk
-367.188, -314.453, -113.281, 496.528, 839.518, Walk
-83.9844, -70.3125, -283.203, 303.647, 818.142, Walk
-550.781, 111.328, -523.438, 767.946, 833.008, Walk
-164.063, -46.875, -628.906, 651.642, 826.172, Walk
-9.76563, -117.188, -242.188, 269.227, 789.388, Walk
-68.3594, -375, -314.453, 494.144, 796.549, Walk
-423.828, -281.25, -447.266, 677.332, 811.849, Walk
-171.875, -412.109, -320.313, 549.523, 828.451, Walk
-162.109, -167.969, -357.422, 426.9, 813.802, Walk
-216.797, -287.109, -179.688, 402.145, 800.89, Walk
-52.7344, -367.188, -408.203, 551.577, 802.843, Walk
-171.875, -173.828, -335.938, 415.465, 795.464, Walk
-156.25, -171.875, -291.016, 372.351, 787.109, Walk
-226.563, -457.031, -384.766, 638.947, 801.758, Walk
-31.25, -410.156, -222.656, 467.74, 789.28, Walk
-121.094, -306.641, -380.859, 503.732, 776.259, Walk
13.6719, -283.203, -335.938, 439.596, 760.308, Walk
-125, -304.688, -296.875, 443.389, 768.989, Walk
-277.344, -345.703, -287.109, 528.074, 775.391, Walk
78.125, -167.969, -414.063, 453.613, 787.76, Walk
-42.9688, -271.484, -560.547, 624.31, 770.508, Walk
158.203, -326.172, -478.516, 600.328, 777.344, Walk
-9.76563, -283.203, -427.734, 513.085, 796.875, Walk
99.6094, -359.375, -488.281, 614.403, 807.4, Walk
-29.2969, -318.359, -314.453, 448.433, 780.165, Walk
103.516, -371.094, -220.703, 444, 768.555, Walk
50.7813, -775.391, -337.891, 847.337, 795.03, Walk
91.7969, -341.797, -320.313, 477.338, 798.937, Walk
78.125, -677.734, -630.859, 929.199, 829.97, Walk
-152.344, -441.406, -658.203, 807.019, 861.654, Walk
-214.844, -177.734, -443.359, 523.751, 873.698, Walk
-347.656, -41.0156, -64.4531, 355.951, 839.518, Walk
-21.4844, -517.578, -441.406, 680.579, 857.096, Walk
-365.234, -386.719, -369.141, 647.466, 874.457, Walk
-66.4063, -353.516, -248.047, 436.933, 876.411, Walk
-251.953, -208.984, -566.406, 654.195, 893.121, Walk
-412.109, -31.25, -398.438, 574.076, 889.323, Walk
-417.969, -1.95313, -353.516, 547.426, 895.616, Walk
-169.922, -242.188, -287.109, 412.262, 885.851, Walk
-804.688, -17.5781, -507.813, 951.685, 906.25, Walk
-83.9844, -275.391, -199.219, 350.116, 897.244, Walk
-429.688, -328.125, -251.953, 596.471, 900.716, Walk
-171.875, -455.078, -412.109, 637.551, 921.658, Walk
-306.641, -27.3438, -335.938, 455.665, 920.247, Walk
-85.9375, -357.422, -185.547, 411.781, 890.516, Walk
-445.313, -281.25, -236.328, 577.283, 902.127, Walk
-126.953, -292.969, -363.281, 483.654, 868.598, Walk
-816.406, -23.4375, 52.7344, 818.443, 848.633, Walk
-386.719, 78.125, -447.266, 596.407, 852.865, Walk
-488.281, -275.391, -365.234, 669.07, 890.408, Walk
-304.688, -83.9844, -328.125, 455.581, 875.76, Walk
-455.078, -363.281, -523.438, 782.979, 888.021, Walk
-195.313, -146.484, -353.516, 429.625, 889.54, Walk
-169.922, -414.063, -199.219, 489.907, 875.977, Walk
-310.547, 41.0156, -70.3125, 321.038, 852.648, Walk
-470.703, -117.188, -181.641, 517.965, 852.431, Walk
-447.266, -82.0313, -318.359, 555.093, 860.677, Walk
-322.266, -279.297, -103.516, 438.836, 825.955, Walk
-246.094, -322.266, 7.8125, 405.559, 826.931, Walk
-376.953, -130.859, -5.85938, 399.064, 799.371, Walk
-83.9844, -585.938, -169.922, 615.832, 788.303, Walk
-664.063, -388.672, -205.078, 796.305, 820.964, Walk
-269.531, -31.25, 111.328, 293.288, 808.919, Walk
-457.031, -285.156, 56.6406, 541.664, 799.805, Walk
-271.484, -111.328, -203.125, 356.872, 788.845, Walk
-50.7813, -240.234, -412.109, 479.714, 778.32, Walk
-105.469, -503.906, -488.281, 709.552, 788.628, Walk
-173.828, -365.234, -375, 551.577, 776.693, Walk
-421.875, -179.688, -76.1719, 464.831, 774.523, Walk
105.469, -228.516, -445.313, 511.514, 743.273, Walk
-74.2188, -466.797, -626.953, 785.161, 769.531, Walk
158.203, -304.688, -285.156, 446.292, 767.578, Walk
