@relation lbl

@attribute	Ax	numeric
@attribute	Ay	numeric
@attribute	Az	numeric
@attribute	Asvm	numeric
@attribute	Asma	numeric
@attribute	State	{ Unknown, Trans, Lie,  Sit, Stand, Walk, Active }


@data
400, 70, 1270, 1333.34, 1517.22, Walk
140, 80, 460, 487.442, 1473.33, Walk
-150, -150, 130, 248.797, 1425, Walk
200, -190, 830, 874.643, 1405.56, Walk
260, -350, 960, 1054.37, 1419.44, Walk
280, -270, 990, 1063.67, 1427.22, Walk
340, -190, 870, 953.205, 1427.78, Walk
270, -220, 890, 955.72, 1431.67, Walk
250, -230, 870, 933.97, 1412.78, Walk
260, -240, 970, 1032.52, 1418.89, Walk
290, -160, 850, 912.25, 1366.11, Walk
300, -340, 930, 1034.65, 1400, Walk
290, -240, 790, 875.1, 1453.89, Walk
270, -200, 930, 988.838, 1373.33, Walk
240, -210, 940, 992.623, 1327.78, Walk
310, -220, 780, 867.698, 1334.44, Walk
290, -420, 980, 1104.94, 1375, Walk
280, -210, 870, 937.763, 1340, Walk
70, 620, 1520, 1643.08, 1366.11, Walk
580, 310, -260, 707.177, 1392.22, Walk
570, -250, 890, 1086.05, 1463.33, Walk
830, -90, 1780, 1966.06, 1545.56, Walk
290, 180, 330, 474.763, 1502.78, Walk
-60, 10, -10, 61.6441, 1421.67, Walk
-540, -510, 2000, 2133.47, 1513.33, Walk
-270, 270, 1880, 1918.38, 1571.11, Walk
320, 360, -130, 498.899, 1541.11, Walk
610, -50, 450, 759.671, 1521.11, Walk
740, 230, 1900, 2051.95, 1608.33, Walk
200, -190, 830, 874.643, 1588.89, Walk
260, -350, 960, 1054.37, 1602.78, Walk
280, -270, 990, 1063.67, 1610.56, Walk
340, -190, 870, 953.205, 1611.11, Walk
270, -220, 890, 955.72, 1615, Walk
250, -230, 870, 933.97, 1596.11, Walk
260, -240, 970, 1032.52, 1602.22, Walk
290, -160, 850, 912.25, 1551.67, Walk
300, -340, 930, 1034.65, 1575, Walk
290, -240, 790, 875.1, 1553.33, Walk
270, -200, 930, 988.838, 1481.11, Walk
240, -210, 940, 992.623, 1513.89, Walk
310, -220, 780, 867.698, 1582.22, Walk
290, -420, 980, 1104.94, 1506.67, Walk
280, -210, 870, 937.763, 1447.78, Walk
210, -110, -270, 359.305, 1435.56, Walk
-120, -500, 1980, 2045.68, 1518.33, Walk
-1030, 360, 2000, 2278.27, 1547.22, Walk
130, 250, 160, 324.037, 1509.44, Walk
580, 150, -300, 670, 1479.44, Walk
1440, 380, 780, 1681.19, 1538.33, Walk
300, 0, 360, 468.615, 1497.22, Walk
10, -60, -300, 306.105, 1441.11, Walk
-900, -590, 2000, 2271.15, 1560, Walk
-830, 310, 1360, 1623.15, 1617.22, Walk
150, 110, -160, 245.357, 1568.33, Walk
200, -190, 830, 874.643, 1548.89, Walk
260, -350, 960, 1054.37, 1562.78, Walk
280, -270, 990, 1063.67, 1570.56, Walk
340, -190, 870, 953.205, 1571.11, Walk
270, -220, 890, 955.72, 1575, Walk
250, -230, 870, 933.97, 1556.11, Walk
260, -240, 970, 1032.52, 1562.22, Walk
290, -160, 850, 912.25, 1601.67, Walk
300, -340, 930, 1034.65, 1544.44, Walk
290, -240, 790, 875.1, 1429.44, Walk
270, -200, 930, 988.838, 1477.22, Walk
240, -210, 940, 992.623, 1497.22, Walk
310, -220, 780, 867.698, 1425.56, Walk
290, -420, 980, 1104.94, 1482.78, Walk
280, -210, 870, 937.763, 1537.78, Walk
820, -150, 2000, 2166.77, 1508.89, Walk
